-
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG2,S12,PABLITO,38,A780543,,M,9M,ON TX,,,123,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG2,S14,*HAWTHORNE,70.5,A784561,,M,2Y,,,,62,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG2,S15,*JAMIE,61,A787321,,M,2Y,,,,6,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG2,TLAC - 001,*SERGEANT,52,A786441,01/07/2019,N,2Y,,,BE1,24,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,3,*GROVER,58,A785397,,M,2Y,,,,46,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,5,LUCKY,56.5,A768956,,N,3Y,,,,89,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,7,*FLEUR,51,A782614,,F,1Y 3M,,,,91,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,8,MERLIN,55.25,A774758,,N,7Y,,,,131,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,13,*BUCKBEAK,65,A781153,12/01/2018,N,4Y,,,,114,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,26,ROSCO,60,A765815,09/17/2018,N,3Y,,,,18,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,27,*SIENNA,61,A783674,,F,3Y,VS ATTN,,,74,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,28,CHINO,66.5,A667458,11/26/2013,N,6Y,,,,146,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,29,*PENELOPE,62,A778611,11/19/2018,S,8Y,,,,153,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,34,BOBBY,63,A780813,,M,5Y,,,,119,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,35,RAMOS,63,A712919,11/10/2015,N,6Y,,,,353,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,36,*CRUZ,79.5,A785425,,M,4Y,,,,45,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,38,LILO,61,A768053,,F,2Y,,,,70,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,39,STELLA,41.5,A784720,,S,8Y,,,,59,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,40,*FIONA,39,A783849,,F,2Y,,,BE1,71,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,119,*CYAN,62,A787302,,N,2Y,,,,7,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,302,*CHRISTINE,48,A782615,,F,1Y 3M,,,,91,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,304,ADONIS,63,A633254,08/01/2012,N,6Y,,,,97,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,309,BELLE,39,A786914,,F,9Y,,,,13,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,313,LOLA,52.5,A783950,11/26/2018,S,4Y,,,,44,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,315,*ADMIRAL,51.75,A784571,,N,5Y,,,,62,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,322,*WARNER,58,A777726,10/03/2018,N,1Y 5M,,,,168,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,327,*LIBBY,60,A783661,,F,1Y 8M,,,,75,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,329,*LYLE,52,A768337,06/04/2018,N,4Y,,,,31,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,330,SCHULTZ,61,A784313,12/03/2018,N,2Y,,,,4,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,335,*ALASTOR,51.5,A782694,01/10/2019,N,2Y,,,,90,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,505,*LEO,33.25,A783279,,M,9M,,,,81,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,508,*PIPPI,33,A786299,,F,2Y,,,,27,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,514,*MAE,50,A729263,06/28/2016,S,3Y,,,BE1,13,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,515,BUSTER,34.5,A781956,,M,2Y,ON TX,,,101,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,517,PHOEBE,66,A778653,,S,6Y,,,,18,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,522,ROCKY,70,A760318,,M,2Y,ON TX,,,33,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,525,*SAMUEL,50,A785775,,M,1Y 1M,,,,39,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,626,YOSHI,63,A783593,11/23/2018,N,2Y,,,,34,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,629,RUBY ROSE,60.5,A781019,,S,3Y,,,,39,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,MULTIPURP,MAX,57,A783623,01/11/2019,N,1Y 2M,,,,75,,GREEN,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,OFFICE 164,KEVIN,66,A731452,08/04/2016,N,4Y,,,,61,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG3,TLAC - 001,SMOKEY,63,A775221,08/19/2018,N,2Y,,,BE2,131,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,24,*BLOSSOM,41,A766425,02/17/2018,S,3Y,,,,343,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,33,*T BONE,58.25,A775844,09/29/2018,S,1Y 6M,,BER,,16,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,111,GABBY,65.25,A731032,07/25/2016,S,3Y,,,,352,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,215,CHUY,72,A732871,,N,4Y,,,BE2,218,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,301,*DAVEY,63,A774861,08/23/2018,N,3Y,,,,210,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,314,*PUTTER,59.5,A776811,08/16/2018,S,1Y 6M,ON TX,,,182,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,334,CANE,42,A763125,03/16/2018,N,2Y,,,,18,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,503,MARY,52,A785635,,F,1Y 1M,,BER,,41,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,PG4,OFFICE 208,*DELILAH,63,A732959,11/12/2016,S,10Y,,,,7,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,11,*KING,70.5,A785916,12/17/2018,N,1Y 1M,,,,22,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,12,SHABBA,66,A785036,,N,5Y,,BER,,53,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,17,BUDDY,79.99,A779100,,N,3Y,,,,145,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,19,ROCKY,60,A773909,,M,1Y 4M,,,,20,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,22,FARLEY,92.5,A676602,04/27/2014,N,5Y,,,,16,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,30,MAX,42.75,A775940,07/10/2018,N,8M,,,,12,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,37,*PADFOOT,55.25,A780901,01/08/2019,N,2Y,,,,118,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,42,ZEUS,68.5,A786953,,N,5Y,,,,12,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,112,GOKU,70,A783354,,N,3Y,,,,80,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,204,*BIRCH,108,A787392,,M,2Y,,,,5,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,210,JULES,76.25,A753485,07/16/2017,N,3Y,DVM ATTN,,,5,,RED,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,303,PICKLE,53.5,A782944,,S,1Y 9M,ON TX,,,86,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,308,*LAMAR,47,A772747,05/29/2018,N,1Y 2M,,,,10,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,317,CECIL,42,A785225,,M,2Y,,,BE1,50,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,320,*YETI,77.5,A787296,,M,10M,,,,7,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,323,*TURBO,55,A787268,,M,2Y,,,,7,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,326,ZENA,44.25,A786040,,F,1Y 1M,,,,33,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,331,DIESEL,70.99,A781510,,N,5Y,,,,109,,BLUE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,333,BEAR,45.5,A782940,01/10/2019,N,2Y,,,,86,,ORANGE,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,401,,62.5,A787481,,F,1Y,ON TX,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,401,,38.5,A787483,,F,5M,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,401,,35,A787484,,F,5M,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,402,,54,A787523,,M,2Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,403,REX,40,A787512,,M,1Y,ON TX,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,405,KING,52.5,A787480,,M,1Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,406,,60,A787519,,F,1Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,407,DICE,62,A787522,,M,1Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,408,,54.5,A787521,,F,1Y 5M,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,409,BROWNIE,52,A787478,,N,2Y,ON TX,,,3,DVM HOLD,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,410,,58.5,A787472,,F,2Y,,,,4,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,412,,75.5,A787482,,M,1Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,413,,54.75,A787490,,M,2Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,414,CHAMPAGNE,54,A787489,,F,2Y,,,,3,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,415,LEO,29.5,A695072,01/13/2015,N,5Y,,,,4,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,416,,50,A787441,,F,1Y,,,,4,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,417,,58.5,A787446,,F,1Y,VS ATTN,,,4,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,418,,37.5,A787457,,F,10M,,,,4,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,421,RUBY,35.5,A766479,,F,1Y 7M,,BER,,5,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,423,REPO,38,A787396,,N,2Y,,,,5,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,425,,85,A787417,,M,2Y,,,,5,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,426,PIG PEN,48.5,A787364,,F,3Y,VS ATTN,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,426,PUP PUP,43.75,A787365,,M,3Y,,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,427,,40,A787383,,M,1Y,,,,5,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,428,BROOKLYN,53,A787361,,S,5Y,,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,429,,46,A787343,,F,2Y,,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,430,,43,A787342,,M,1Y,,,,6,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,442,,39,A787591,,F,10Y,ON TX,,,1,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,443,,75,A787574,,M,1Y,,,,2,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,444,JAX,71,A787555,,N,2Y,,,,2,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,446,,53,A787553,,F,2Y,,,,2,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,447,,43,A787538,,F,1Y,,,,2,,,1
AAC PLAYGROUP FOR 1/17/2019 AT  8:23:17AM,K#,Name,wt,ID,sx date,Sex,Age,Sub status,Behavior Review,BehaviorRating,Days in Shelter,do not release,Dot Color,EVALUATE,448,,53,A787552,,F,2Y,,,,2,,,1
